"FWRA_CONDUCTED","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","Area","Stage","LF_Name","LF_Number","Impact","Likelihood","Current_Value","Future_Value","Current_Bio_Risk","Future_Bio_Risk","Total_Bio_Risk"
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",59,"-1",1,-1,"-1-1",-1,-1,1
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF60: Mortality or fitness reduction due to competition with hatchery fish",60,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF61: Mortality or fitness reduction due to unfavourable water temperatures",61,"-1",1,-1,"-1-1",-1,-1,1
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF62: Mortality or fitness reduction as a result of low dissolved oxygen",62,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF63: Mortality or fitness reduction as a result of poor pH levels",63,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF64: Mortality or fitness reduction due to increases in salinity",64,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF65: Mortality or fitness reduction due to deleterious substances",65,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Estuary Rearing","LF66: Mortality or fitness reduction due to ingestion of microplastics",66,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Biological Characteristics and Genetics","LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",67,"-1",1,-1,"-1-1",-1,-1,1
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Biological Characteristics and Genetics","LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",68,"-1",1,-1,"-1-1",-1,-1,1
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Biological Characteristics and Genetics","LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",69,"0",0,0,"0",0,0,0
"Y","SUCWOA RIVER","Stream","CK",49.80357031,-126.4979411,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41458,"Y",25,"Biological Characteristics and Genetics","LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",70,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",1,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",2,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",3,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF5: Mortality or fitness reduction due to competition with invasive species",5,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",6,"5",4,20,"54",5,5,25
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",7,"2",5,10,"35",3,5,15
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",8,"2",5,10,"35",3,5,15
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF9: Mortality or fitness reduction due to fishing",9,"1",3,3,"14",1,2,2
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",10,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF11: Mortality or fitness reduction due to unfavourable water temperatures",11,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF12: Mortality or fitness reduction as a result of low dissolved oxygen",12,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF13: Mortality or fitness reduction as a result of poor pH levels",13,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF14: Mortality or fitness reduction as a result of changes to salinity",14,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Terminal Migration","LF15: Mortality or fitness reduction due to deleterious substances",15,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF16: Mortality due to elevated levels of predation of eggs and alevin",16,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF17: Mortality or fitness reduction due to predation by or presence of invasive species",17,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF18: Mortality due to redd disturbance by humans",18,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF19: Mortality or fitness reduction due to early alevin emergence",19,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF20: Mortality or fitness reduction due to redd overspawn",20,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF21: Mortality or fitness reduction due to dewatered redds at low flows",21,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",22,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF25: Mortality or fitness reduction due to lower quality spawning gravel",25,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF26: Mortality or fitness reduction due to unfavourable water temperatures",26,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF27: Mortality or fitness reduction as a result of low dissolved oxygen",27,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF28: Mortality or fitness reduction as a result of poor pH levels",28,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Incubation","LF29: Mortality or fitness reduction due to deleterious substances",29,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF30: Mortality or fitness reduction as a result of elevated predation",30,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",31,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",32,"1",1,1,"12",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",33,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF34: Mortality or fitness reduction due to competition from invasive species",34,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",35,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",36,"4",5,20,"55",5,5,25
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",37,"4",5,20,"55",5,5,25
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",38,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF39: Mortality or fitness reduction from stranding in rearing habitat",39,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",40,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF41: Mortality or fitness reduction as a result of competition with hatchery fry",41,"1",1,1,"11",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF42: Mortality or fitness reduction due to unfavourable water temperatures",42,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF43: Mortality or fitness reduction as a result of low dissolved oxygen",43,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF44: Mortality or fitness reduction as a result of poor pH levels",44,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF45: Mortality or fitness reduction as a result of deleterious substances",45,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Freshwater Rearing","LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",46,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF47: Mortality or fitness reduction due to elevated predation",47,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF48: Mortality or fitness reduction due to predation by invasive species",48,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF49: Mortality or fitness reduction due to inter- and intra-specific competition",49,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",50,"1",3,3,"14",1,2,2
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",51,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",52,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",53,"1",1,1,"13",1,1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",54,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",55,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF56: Mortality or fitness reduction due to reduction in quality channel habitat",56,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",57,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",58,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",59,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF60: Mortality or fitness reduction due to competition with hatchery fish",60,"0",0,0,"0",0,0,0
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF61: Mortality or fitness reduction due to unfavourable water temperatures",61,"-1",1,-1,"-1-1",-1,-1,1
"Y","CANTON CREEK","Stream","CK",49.79578546,-126.47305,"WVI","WVI","WVI+WVI","WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x","NoKy",49.91102439,-126.8499923,"Current",32,"CK-32",5,41448,"Y",25,"Estuary Rearing","LF62: Mortality or fitness reduction as a result of low dissolved oxygen",62,"0",0,0,"0",0,0,0
